brand,creative_id,ocr_text,char_len
bewakoof,1632477375118529_0,Bewako Mada Ipeta JOGGERS Starting At 2899,42
bewakoof,1635499214963092_0,BetNa 80g,9
bewakoof,1642570923961311_0,Bewakoof onl MAd  tlala JOGGERS Starting At ?899,48
bewakoof,1644161737133833_0,"Bewako Classic Fib b-shirbs Buy "" 3 for *1199 CUTE BUT Crazy AvOID neever KisronselLWES",87
bewakoof,1651196283191528_0,"MAD"" UN iDaie ShiRUS Starting A99",33
bewakoof,1663325042460493_0,Bewakoe NO FINISH LINE,22
bewakoof,1665799734515934_0,"Bewako com imdia Now LIVE FLAT 50803 OFF Save Even More Extra <200 OFF ON Orders Worth <1,999",93
bewakoof,1675921896800538_0,Bewako BUY 2 FOR '1199 Oversized T-shirts view,46
bewakoof,1676490510114505_0,Bewako coM 0 L PMT €R / IhE BLACK BUY 2 FOR; 831199 'FOREYER We ARe,67
bewakoof,1683965112699229_0,Bewako IOOO+ Fresh Prints BATMAN The Ovehsized Edit Pick 2 T-Shirts For <1199,77
bewakoof,1688620162233971_0,Bewake imdte BUY 3 FOF 81199,28
bewakoof,1693863678569193_0,bewako coM Start at Joggers |2999 ELASTI( Fle ible WAISTBAND EASY Movexent,74
bewakoof,1704590070656397_0,"Bewako Teob Mhd daia TokYO 98 FLAT 50-80%e Exlra <200 OFF On Orders Worth ?1,999",80
bewakoof,1710886253503190_0,Bewako Oversized T Shirbs BUY 2 FOR 71199 BATMAN,48
bewakoof,1715194016367134_0,Bewako MAD india START AT <899 JOGGERS,38
bewakoof,1726519825289589_0,Bewake Lcon Everyday Essentials SOLID POLOS Crafted for Style,61
bewakoof,1728899395301635_0,Bewak LcoM Sitalwre POLOS Crafted In Premium Fabric,51
bewakoof,1732837674620716_0,Bewakoof,8
bewakoof,1744944183371128_0,Bewako com OVERSIZED T-SHIRTS 5 Sbarbs Ab 7599 FUR RLAL COUL,60
bewakoof,1746181510133705_0,"bewak Plus 5ize Plus Size Tees Starts AT 699 M 3XL, 4XL; 6XL? Thab Perfect Fib Exisbs",85
bewakoof,1747621463232803_0,"Bewako Classic Fib b-shirbs Buy "" 3 for *1199 CUTE BUT Crazy AvOID neever KisronselLWES",87
bewakoof,1755403319210380_0,Bewako Classic Fibg Tshirbs AvOiD BUY 3 FOR 1199,48
bewakoof,1757208999036000_0,"Bewake com MAD IN india NOW LIVE Buy 3 For ?1,199 MOOD",54
bewakoof,1783103222818539_0,Bewake I0OO+ Fresh Prints The Ovehsized Edit Pick 2 T-Shirts For ?1199 74c,74
bewakoof,1783346009322043_0,"Bewako ALL NEW Tmtnot lazy ""elective ParTciPton CLASSIC FIT T-SHIRTS STARTING *499",82
bewakoof,1784663962710526_0,MAD  U iDdia SHIRTS Starting At 2799,36
bewakoof,1790070145763139_0,Bewako Classic Fib 6-shirbs Buy 3 for *1199,43
bewakoof,1796931991460741_0,Bewakoof CLASSIC FIT TShirtS BUy 3 For {4799 whAever,52
bewakoof,1869473204017169_0,Bewako Oversized T Shirbs BUY 2 FOR 71199 BATMAN,48
bewakoof,1886476036100413_0,bewakodf THE ELEVATED ESSENTIALS POLOS UP TO 60% OFF,52
bewakoof,1899562651003753_0,Bewako LcoM OVERSIZED T-ShiRTS BUY 2 AT '1199 MOST- WANTED DEAD- 4122 pMl,73
bewakoof,1900189690955612_0,bewakodf HOT RIght now DENIM VERSE Fit FoR EVERY YoU,52
bewakoof,1916715968989229_0,bewakodf HOT RIght now DENIM VERSE Fit FoR EVERY YoU,52
bewakoof,1955393698495070_0,"Bewako Teob Mhd daia TokYO 98 FLAT 50-80%e Exlra <200 OFF On Orders Worth ?1,999",80
bewakoof,1961546561363168_0,bewakodf Everyday Essentials Solid Polos Starts at '799,55
bewakoof,1978472109498653_0,"Bewake com MAD IN india NOW LIVE Buy 3 For ?1,199 MOOD",54
bewakoof,1984932939117387_0,Bewake com MAD _ IN ie1a 50 8032 OFF EXTRA 2200 OFF On Orders Of 21999 Tmt,74
bewakoof,2019042245467177_0,Bewak 10OO+ Fresh Prints J UNR Jala SiR DEiu Raha FHAIL The Ovehsized Edit Pick 2 T-Shirts For <1199,100
bewakoof,2019238928770788_0,"Bewake Clztic FttFShirtz BUY 3 FOR *1199 {CREATIVE LAZY ""Mdde ON OFF Waiinida",77
bewakoof,2019564028671113_0,BewakodF,8
bewakoof,2021063268773272_0,Bewako IOOO+ Fresh Prints BATMAN The Ovehsized Edit Pick 2 T-Shirts For <1199,77
bewakoof,2032019394087740_0,"Bewakd com idta peAce INNER nOW LIVE Buy 3 For <1,199",53
bewakoof,2037997650140981_0,Bewako coM RELA*ED FiT Start at Joggers |2999 soFT FABriC,57
bewakoof,2040697063227627_0,Bewak LcoM Sitalwre POLOS Crafted In Premium Fabric,51
bewakoof,2054369775170860_0,Bewako coM 0 L PMT €R / IhE BLACK BUY 2 FOR; 831199 'FOREYER We ARe,67
bewakoof,2066700387278638_0,BewakooF Position: Sbore Manager Locabion: Sikar Experience: 4 6O 10 years RebailSbore operabions) Communicabion Skills Basic English; Hindi Regional Language preferred WE SEND YOUR CV ARE rebailhr@bewakoofcom HIRUMG,216
bewakoof,2107251273204407_0,bewakodf THE ELEVATED ESSENTIALS POLOS UP TO 60% OFF,52
bewakoof,2110953703130205_0,"Bewakoof Clssio FtT Shuts BUY 3 FOR <1199 We""",45
bewakoof,2123429188237914_0,bewakocf Classic Fib b-shirbs Buy 3 for*1199 whAever,52
bewakoof,2123636791910580_0,Bewak OLASSIC FIT  .3a . 8 + {k BUY 3 FOR 1199 Exbra 10% Off on Prepaid Orders Use Code: EXTRAIO,96
bewakoof,2129706774557539_0,MAD IN idia BewakooF NEvER  BUY 2 FOR 81199,43
bewakoof,2136049187288007_0,Bewake cou Cluzie FitT Shirts BUY 3 FOR 71199 CREATE Good STORIES,65
bewakoof,2147001666156982_0,PLAY DAY,8
bewakoof,2157187538249486_0,Bewako OVERSIZED & GRAPHIC BUY ANY 2 T-SHIRTS AT<1199 Vi8es,59
bewakoof,2178213319408459_0,bewakoof EoD Classic Fib Tshirbs GOUDC? COWARDLY Doo thl BUY 3 FOR '1199,72
bewakoof,2218680978923214_0,Bewek ALL NEW Fleltne Piakhnat CLASSIC FIT T-SHIRTS STARTING '499 iazy,70
bewakoof,2219512305507262_0,"bewakoof con MAD tmta 50-803e 8ilitive WLD Extra 3200 OFF On Orders Worth 21,999",80
bewakoof,2223343691780101_0,BeweDOOF,8
bewakoof,2247643842629993_0,Bewako Lcom OVERSIZED T-SHIRTS Sbarbs Ab 7599 Beannus AMins,59
bewakoof,2257603768402847_0,Bewakc ALL NEW Classic Fit T-Shirts Starting 499 K ^ 1R6 2$ MRkNG,65
bewakoof,2283550475745514_0,bewak Eigtalwre POLOS Crafted In Premium Fabric,47
bewakoof,2423565261471776_0,Bewak 10OO+ Fresh Prints J UNR Jala SiR DEiu Raha FHAIL The Ovehsized Edit Pick 2 T-Shirts For <1199,100
bewakoof,2457158078111319_0,~Sinalwre_ POLOS Crafted In Premium Fabric Bewakoof,51
bewakoof,2501992086968291_0,"Bewakoof MAD AN Tela Now LIV E FLAT 508022 Dc Save Even More Extra<200 OFF ON ~Orders Worth ?1,999",98
bewakoof,2519551488568301_0,Bewak EcoM Just Droppld STRAIGHT-FIT TRACK PANTS,48
bewakoof,2523270934782763_0,"@ewako PLUS SIZE T-SHIRTS arts at ?699 JXL, 4XL, GXL? That Perlect Fut Exists Krintrini",87
bewakoof,2544125332719550_0,Bewako IOOO+ Fresh Prints BATMAN The Ovehsized Edit Pick 2 T-Shirts For <1199,77
bewakoof,2544810942637946_0,Iln,3
bewakoof,2558679414579498_0,Bewakoof,8
bewakoof,2582052618926334_0,Bewako Lcom Gaon Sbarbs Ab 7599 OVERSIZED T-SHIRTS SASSY,56
bewakoof,2595935300862016_0,"Bewake Mad ilmada 5680r sas5Y Extra =200 OFF On Orders Worth ?1,999",67
bewakoof,26865009143175139_0,Bewak Leor JOGGERS Start at R1099 899,37
bewakoof,26879757205032013_0,Bewak Leor JOGGERS Start at R1099 899,37
bewakoof,26899326716406776_0,bewako coM Start at Joggers |*999 EASY MVEMENT: PREATHARLE FARRIC,65
bewakoof,27590895330606136_0,Bewake I0OO+ Fresh Prints The Ovehsized Edit Pick 2 T-Shirts For ?1199 74c,74
bewakoof,27692157153740703_0,Bewakoof IRERocRuMSea,21
bewakoof,27791488197181014_0,Bewako coM 0 L PMT €R / IhE BLACK BUY 2 FOR; 831199 'FOREYER We ARe,67
bewakoof,27828668546818247_0,Bewake I0OO+ Fresh Prints The Ovehsized Edit Pick 2 T-Shirts For ?1199 74c,74
bewakoof,2787527468298544_0,Bewako OVERSIZED & GRAPHIC BUY ANY 2 T-SHIRTS AT<1199 Nmwid,59
bewakoof,27890043010625201_0,Bewako Classic Fib Tshirbs 'CouraCE cowardly Doo Tht BOV 3 FOR 1199,67
bewakoof,28215477224716893_0,Bewako BUY 2 FOR '1199 Oversized T-shirts_ THE blaCK PMut ER Mmeeeneen,70
bewakoof,2903445996654580_0,bewakocf Classic Fib b-shirbs Buy 3 for*1199 whAever,52
bewakoof,3006656369702731_0,BewakOOF,8
bewakoof,3388817584634773_0,Bewak ~com MAD IN india 50802 SAVE EVEN MORE exorder eiorders200.199,68
bewakoof,3568206666672166_0,Bewake Eom Classic Fit b-shirbs Buy 3 for *1199,47
bewakoof,3984797418483364_0,Bewako LcoM OVERSIZED T-ShiRTS BUY 2 AT '1199 MOST- WANTED DEAD- 4122 pMl,73
bewakoof,4104411489848823_0,Bewako Mada Ipeta JOGGERS Starting At 2899,42
bewakoof,4378236339137013_0,Bewako IOOO+ Fresh Prints BATMAN The Ovehsized Edit Pick 2 T-Shirts For <1199,77
bewakoof,4387540771391930_0,"Bewakc com TimeLeSS PICKS GASSIOT-SHRTS @ooiar DINNER CLUB 24/7 Z3"" STARTINGAT 499",82
bewakoof,4448918555384553_0,Bewake START AT <899 JOGGERS MMAd  iia,38
bewakoof,4458221641172211_0,BeweDOOF,8
bewakoof,4506132776373870_0,Bewakoof coM JusT Dropped STRAIGHT-FIT TRACK PANTS,50
bewakoof,4610132915911000_0,Bewako Oversized T Shirbs BUY 2 FOR 71199 BATMAN,48
bewakoof,4615515618684025_0,Bewal com MAD IN india 50-8080 Off SAVE EVEN MORE EXTRA 2200 OFF on orders of 21999,83
bewakoof,4628710414121304_0,Bewa Bali,9
bewakoof,824331180670345_0,Bewako com Everyday Essentials Solid Polos,42
bewakoof,828971733514769_0,Bewake Eom Classic Fit b-shirbs Buy 3 for *1199,47
bewakoof,848769488189649_0,Bewako The Oversized Edib 3 Pick 2 T-Shirts for <1199,53
bewakoof,860834156965045_0,"Bewako MAD aa Kothna FLAT Extra =200 OFF 50-80%2 On Orders Worth ?1,999",71
bewakoof,873625045606187_0,"Bewake Wala - W india PCKER FACE FLAT Extra 3200 OFF 50- 80%e On Orders Worth =1,999",84
bewakoof,881513461420856_0,Bewako com Everyday Essentials Solid Polos,42
bewakoof,931130586053438_0,beweke ALL NEW Classic Fit T-Shirts Starting 499 ~t  GN 326,59
bewakoof,938864915280691_0,"Bewakc com TimeLeSS PICKS GASSIOT-SHRTS @ooiar DINNER CLUB 24/7 Z3"" STARTINGAT 499",82
bewakoof,973450159102218_0,Bewake com 6y OVERSIZED T-SHIRTS Sbarbs Ab <599 ExTra BATcirL,61
bewakoof,980037121740412_0,BewakOOf coM TimeLeSS PICKS CLASSIOT-SHIRTS Permanent Daytrearer STARTINGAT 499,79
bewakoof,988223890930983_0,"Bewako MAD aa Kothna FLAT Extra =200 OFF 50-80%2 On Orders Worth ?1,999",71
bigbasket,1001303219242146_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1009402501552069_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1016065737418488_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1028196286833126_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1062798872981953_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1161720862747920_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1203724061971525_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1257291792428062_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1281520167448309_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1293413436035557_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1315633887382017_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1325737395849113_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1333765875256211_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1335526908391469_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1342098991123716_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1347115014104351_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1349843543571132_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1377665914217569_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1389350879780897_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1402649188420419_0,Tropicana BELIGGG Faine ALLd Eererage Getefma,45
bigbasket,1403081615009113_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1415235293155862_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1439411077990299_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1459257172362298_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1479050396527397_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1483753633245068_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1483846746381198_0,MAXI @cee 2 ~ g 6 3 Pc,22
bigbasket,1486455136273749_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1486602626346601_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1488466142784767_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1490421632586031_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1493408078331913_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1494353752135183_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1494785401506956_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1498985828524107_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1500773908268968_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1503116257967853_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1505019741338161_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1517637832841457_0,%2358 PACKOF4 BATHING E BARS Pears naturale aloe vera delrvtying bathing bar,76
bigbasket,1518121859760419_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1523174455400713_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1531134515293435_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1536917121604915_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1556382525906314_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1567628761632192_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1571419357697063_0,NEW Rin 1,9
bigbasket,1583664599955398_0,% 8,3
bigbasket,1587821176678661_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1598985815200062_0,"Jbigbasket Emn enterprixl Get Fresh FAruits & Veggles under?5 delivered now* 4 stnnute lks 3 20 estimated limolinds, Soo I6Cs",125
bigbasket,1601978107562551_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1607543643799093_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1617120556810981_0,DJbigbasket nenora Everything youneed; deliverednow: AI0el0 Geb Fresh Milk Fruits and ab ?10 eachlt Veggies 7 Mmk 'Estimotcy ameclncs S0oTEC; JRESH PRODUcT,155
bigbasket,1619037809183222_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want Pay + Bonus? Get a job with additional incentives Be alb rider! 080-45219999,121
bigbasket,1628806725067617_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1635538405241575_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1652524002745595_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1655615449027819_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1663194028254302_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1665924654692152_0,bigbasket TATA enicrpm{( WE' RE HIRING! Want to work & study? Get a job with education benefits Be alblrider! 080-45219999,122
bigbasket,1672254607531244_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1695926918296966_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1696295671501386_0,"bigbasket TATA enicrpm{( WE'RE HIRING! Want job security, benefits & bonus? Get a career on wheels Be a b rider! 080-4521 9999",126
bigbasket,1714651482877251_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1734326807720229_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1735271451155115_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1744791660300344_0,"Jbigbasket TatA Enterrtc Everything you need, deliverednow: Get Fresh Fruits and Vegetables starting at ?9* ""Estimated timelines; See TSCs",138
bigbasket,1749529499346995_0,bigbasket ATATA Enicrpn o WE'RE HIRING! Get a job with insurance benefits Secure your family's futurel Be a/b rider! 080-4521 9999,130
bigbasket,1753092032483912_0,"lbigbasket TaTA Entcrpfitc Everything youneed, deliverednow: Buy 1 get 1 FREE on Fresh Fruits and Veggies? ""Estimated timelines; See TSCs",137
bigbasket,1764262244892297_0,"bigbasket ATATA Enicrpn o WE' RE HIRING! Earn up to r50,000/ Join India's Largest Online Supermarket Be ab riderl 080-4521 9999",127
bigbasket,1768070981194779_0,BJbigbasket Enicmarc Everything youneed; deliverednow: DAILY FRESHDEALS Buy 1kg Potato and get 1kg FREE #eetmeobet tmenn SdIECs,127
bigbasket,1770710440595185_0,DJbigbasket nenora Everything youneed; deliverednow: AI0el0 Geb Fresh Milk Fruits and ab ?10 eachlt Veggies 7 Mmk 'Estimotcy ameclncs S0oTEC; JRESH PRODUcT,155
